split,class,source,processed
train,plastic,data/raw/dataset-resized/plastic/plastic370.jpg,data/processed/train/plastic/plastic_0006.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic280.jpg,data/processed/train/plastic/plastic_0007.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic415.jpg,data/processed/train/plastic/plastic_0008.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic61.jpg,data/processed/train/plastic/plastic_0009.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic198.jpg,data/processed/train/plastic/plastic_0010.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic179.jpg,data/processed/train/plastic/plastic_0011.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic103.jpg,data/processed/train/plastic/plastic_0012.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic408.jpg,data/processed/train/plastic/plastic_0013.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic400.jpg,data/processed/train/plastic/plastic_0014.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic148.jpg,data/processed/train/plastic/plastic_0015.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic65.jpg,data/processed/train/plastic/plastic_0016.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic10.jpg,data/processed/train/plastic/plastic_0017.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic59.jpg,data/processed/train/plastic/plastic_0018.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic397.jpg,data/processed/train/plastic/plastic_0019.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic458.jpg,data/processed/train/plastic/plastic_0020.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic79.jpg,data/processed/train/plastic/plastic_0021.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic97.jpg,data/processed/train/plastic/plastic_0022.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic187.jpg,data/processed/train/plastic/plastic_0023.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic380.jpg,data/processed/train/plastic/plastic_0024.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic149.jpg,data/processed/train/plastic/plastic_0025.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic229.jpg,data/processed/train/plastic/plastic_0026.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic330.jpg,data/processed/train/plastic/plastic_0027.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic176.jpg,data/processed/train/plastic/plastic_0028.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic175.jpg,data/processed/train/plastic/plastic_0029.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic24.jpg,data/processed/train/plastic/plastic_0030.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic25.jpg,data/processed/train/plastic/plastic_0031.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic327.jpg,data/processed/train/plastic/plastic_0032.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic359.jpg,data/processed/train/plastic/plastic_0033.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic124.jpg,data/processed/train/plastic/plastic_0034.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic85.jpg,data/processed/train/plastic/plastic_0035.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic463.jpg,data/processed/train/plastic/plastic_0036.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic102.jpg,data/processed/train/plastic/plastic_0037.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic54.jpg,data/processed/train/plastic/plastic_0038.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic428.jpg,data/processed/train/plastic/plastic_0039.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic181.jpg,data/processed/train/plastic/plastic_0040.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic20.jpg,data/processed/train/plastic/plastic_0041.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic462.jpg,data/processed/train/plastic/plastic_0042.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic323.jpg,data/processed/train/plastic/plastic_0043.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic101.jpg,data/processed/train/plastic/plastic_0044.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic273.jpg,data/processed/train/plastic/plastic_0045.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic274.jpg,data/processed/train/plastic/plastic_0046.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic142.jpg,data/processed/train/plastic/plastic_0047.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic121.jpg,data/processed/train/plastic/plastic_0048.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic378.jpg,data/processed/train/plastic/plastic_0049.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic258.jpg,data/processed/train/plastic/plastic_0050.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic197.jpg,data/processed/train/plastic/plastic_0051.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic443.jpg,data/processed/train/plastic/plastic_0052.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic433.jpg,data/processed/train/plastic/plastic_0053.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic336.jpg,data/processed/train/plastic/plastic_0054.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic482.jpg,data/processed/train/plastic/plastic_0055.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic223.jpg,data/processed/train/plastic/plastic_0056.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic285.jpg,data/processed/train/plastic/plastic_0057.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic425.jpg,data/processed/train/plastic/plastic_0058.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic206.jpg,data/processed/train/plastic/plastic_0059.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic374.jpg,data/processed/train/plastic/plastic_0060.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic29.jpg,data/processed/train/plastic/plastic_0061.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic413.jpg,data/processed/train/plastic/plastic_0062.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic472.jpg,data/processed/train/plastic/plastic_0063.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic168.jpg,data/processed/train/plastic/plastic_0064.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic131.jpg,data/processed/train/plastic/plastic_0065.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic16.jpg,data/processed/train/plastic/plastic_0066.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic288.jpg,data/processed/train/plastic/plastic_0067.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic14.jpg,data/processed/train/plastic/plastic_0068.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic99.jpg,data/processed/train/plastic/plastic_0069.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic190.jpg,data/processed/train/plastic/plastic_0070.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic437.jpg,data/processed/train/plastic/plastic_0071.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic412.jpg,data/processed/train/plastic/plastic_0072.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic241.jpg,data/processed/train/plastic/plastic_0073.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic309.jpg,data/processed/train/plastic/plastic_0074.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic68.jpg,data/processed/train/plastic/plastic_0075.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic205.jpg,data/processed/train/plastic/plastic_0076.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic349.jpg,data/processed/train/plastic/plastic_0077.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic172.jpg,data/processed/train/plastic/plastic_0078.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic19.jpg,data/processed/train/plastic/plastic_0079.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic445.jpg,data/processed/train/plastic/plastic_0080.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic83.jpg,data/processed/train/plastic/plastic_0081.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic230.jpg,data/processed/train/plastic/plastic_0082.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic402.jpg,data/processed/train/plastic/plastic_0083.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic77.jpg,data/processed/train/plastic/plastic_0084.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic360.jpg,data/processed/train/plastic/plastic_0085.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic249.jpg,data/processed/train/plastic/plastic_0086.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic211.jpg,data/processed/train/plastic/plastic_0087.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic411.jpg,data/processed/train/plastic/plastic_0088.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic275.jpg,data/processed/train/plastic/plastic_0089.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic41.jpg,data/processed/train/plastic/plastic_0090.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic143.jpg,data/processed/train/plastic/plastic_0091.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic132.jpg,data/processed/train/plastic/plastic_0092.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic289.jpg,data/processed/train/plastic/plastic_0093.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic11.jpg,data/processed/train/plastic/plastic_0094.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic440.jpg,data/processed/train/plastic/plastic_0095.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic312.jpg,data/processed/train/plastic/plastic_0096.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic423.jpg,data/processed/train/plastic/plastic_0097.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic324.jpg,data/processed/train/plastic/plastic_0098.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic361.jpg,data/processed/train/plastic/plastic_0099.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic451.jpg,data/processed/train/plastic/plastic_0100.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic126.jpg,data/processed/train/plastic/plastic_0101.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic200.jpg,data/processed/train/plastic/plastic_0102.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic339.jpg,data/processed/train/plastic/plastic_0103.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic73.jpg,data/processed/train/plastic/plastic_0104.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic159.jpg,data/processed/train/plastic/plastic_0105.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic141.jpg,data/processed/train/plastic/plastic_0106.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic405.jpg,data/processed/train/plastic/plastic_0107.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic45.jpg,data/processed/train/plastic/plastic_0108.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic294.jpg,data/processed/train/plastic/plastic_0109.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic3.jpg,data/processed/train/plastic/plastic_0110.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic89.jpg,data/processed/train/plastic/plastic_0111.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic422.jpg,data/processed/train/plastic/plastic_0112.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic276.jpg,data/processed/train/plastic/plastic_0113.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic182.jpg,data/processed/train/plastic/plastic_0114.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic395.jpg,data/processed/train/plastic/plastic_0115.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic303.jpg,data/processed/train/plastic/plastic_0116.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic221.jpg,data/processed/train/plastic/plastic_0117.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic333.jpg,data/processed/train/plastic/plastic_0118.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic286.jpg,data/processed/train/plastic/plastic_0119.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic122.jpg,data/processed/train/plastic/plastic_0120.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic153.jpg,data/processed/train/plastic/plastic_0121.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic155.jpg,data/processed/train/plastic/plastic_0122.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic308.jpg,data/processed/train/plastic/plastic_0123.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic479.jpg,data/processed/train/plastic/plastic_0124.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic281.jpg,data/processed/train/plastic/plastic_0125.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic237.jpg,data/processed/train/plastic/plastic_0126.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic246.jpg,data/processed/train/plastic/plastic_0127.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic354.jpg,data/processed/train/plastic/plastic_0128.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic204.jpg,data/processed/train/plastic/plastic_0129.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic7.jpg,data/processed/train/plastic/plastic_0130.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic417.jpg,data/processed/train/plastic/plastic_0131.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic52.jpg,data/processed/train/plastic/plastic_0132.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic44.jpg,data/processed/train/plastic/plastic_0133.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic238.jpg,data/processed/train/plastic/plastic_0134.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic32.jpg,data/processed/train/plastic/plastic_0135.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic340.jpg,data/processed/train/plastic/plastic_0136.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic341.jpg,data/processed/train/plastic/plastic_0137.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic196.jpg,data/processed/train/plastic/plastic_0138.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic60.jpg,data/processed/train/plastic/plastic_0139.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic160.jpg,data/processed/train/plastic/plastic_0140.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic109.jpg,data/processed/train/plastic/plastic_0141.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic243.jpg,data/processed/train/plastic/plastic_0142.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic105.jpg,data/processed/train/plastic/plastic_0143.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic72.jpg,data/processed/train/plastic/plastic_0144.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic23.jpg,data/processed/train/plastic/plastic_0145.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic178.jpg,data/processed/train/plastic/plastic_0146.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic469.jpg,data/processed/train/plastic/plastic_0147.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic251.jpg,data/processed/train/plastic/plastic_0148.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic233.jpg,data/processed/train/plastic/plastic_0149.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic56.jpg,data/processed/train/plastic/plastic_0150.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic255.jpg,data/processed/train/plastic/plastic_0151.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic12.jpg,data/processed/train/plastic/plastic_0152.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic39.jpg,data/processed/train/plastic/plastic_0153.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic69.jpg,data/processed/train/plastic/plastic_0154.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic399.jpg,data/processed/train/plastic/plastic_0155.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic346.jpg,data/processed/train/plastic/plastic_0156.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic260.jpg,data/processed/train/plastic/plastic_0157.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic86.jpg,data/processed/train/plastic/plastic_0158.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic358.jpg,data/processed/train/plastic/plastic_0159.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic117.jpg,data/processed/train/plastic/plastic_0160.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic165.jpg,data/processed/train/plastic/plastic_0161.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic401.jpg,data/processed/train/plastic/plastic_0162.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic37.jpg,data/processed/train/plastic/plastic_0163.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic476.jpg,data/processed/train/plastic/plastic_0164.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic174.jpg,data/processed/train/plastic/plastic_0165.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic90.jpg,data/processed/train/plastic/plastic_0166.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic389.jpg,data/processed/train/plastic/plastic_0167.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic17.jpg,data/processed/train/plastic/plastic_0168.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic347.jpg,data/processed/train/plastic/plastic_0169.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic36.jpg,data/processed/train/plastic/plastic_0170.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic314.jpg,data/processed/train/plastic/plastic_0171.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic88.jpg,data/processed/train/plastic/plastic_0172.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic215.jpg,data/processed/train/plastic/plastic_0173.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic64.jpg,data/processed/train/plastic/plastic_0174.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic290.jpg,data/processed/train/plastic/plastic_0175.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic140.jpg,data/processed/train/plastic/plastic_0176.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic382.jpg,data/processed/train/plastic/plastic_0177.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic435.jpg,data/processed/train/plastic/plastic_0178.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic386.jpg,data/processed/train/plastic/plastic_0179.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic391.jpg,data/processed/train/plastic/plastic_0180.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic311.jpg,data/processed/train/plastic/plastic_0181.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic219.jpg,data/processed/train/plastic/plastic_0182.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic315.jpg,data/processed/train/plastic/plastic_0183.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic429.jpg,data/processed/train/plastic/plastic_0184.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic321.jpg,data/processed/train/plastic/plastic_0185.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic35.jpg,data/processed/train/plastic/plastic_0186.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic6.jpg,data/processed/train/plastic/plastic_0187.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic71.jpg,data/processed/train/plastic/plastic_0188.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic420.jpg,data/processed/train/plastic/plastic_0189.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic322.jpg,data/processed/train/plastic/plastic_0190.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic55.jpg,data/processed/train/plastic/plastic_0191.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic194.jpg,data/processed/train/plastic/plastic_0192.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic195.jpg,data/processed/train/plastic/plastic_0193.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic452.jpg,data/processed/train/plastic/plastic_0194.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic50.jpg,data/processed/train/plastic/plastic_0195.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic457.jpg,data/processed/train/plastic/plastic_0196.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic265.jpg,data/processed/train/plastic/plastic_0197.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic191.jpg,data/processed/train/plastic/plastic_0198.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic171.jpg,data/processed/train/plastic/plastic_0199.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic31.jpg,data/processed/train/plastic/plastic_0200.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic76.jpg,data/processed/train/plastic/plastic_0201.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic377.jpg,data/processed/train/plastic/plastic_0202.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic129.jpg,data/processed/train/plastic/plastic_0203.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic449.jpg,data/processed/train/plastic/plastic_0204.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic207.jpg,data/processed/train/plastic/plastic_0205.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic185.jpg,data/processed/train/plastic/plastic_0206.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic363.jpg,data/processed/train/plastic/plastic_0207.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic227.jpg,data/processed/train/plastic/plastic_0208.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic468.jpg,data/processed/train/plastic/plastic_0209.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic104.jpg,data/processed/train/plastic/plastic_0210.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic213.jpg,data/processed/train/plastic/plastic_0211.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic74.jpg,data/processed/train/plastic/plastic_0212.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic335.jpg,data/processed/train/plastic/plastic_0213.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic130.jpg,data/processed/train/plastic/plastic_0214.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic95.jpg,data/processed/train/plastic/plastic_0215.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic326.jpg,data/processed/train/plastic/plastic_0216.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic325.jpg,data/processed/train/plastic/plastic_0217.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic150.jpg,data/processed/train/plastic/plastic_0218.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic217.jpg,data/processed/train/plastic/plastic_0219.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic81.jpg,data/processed/train/plastic/plastic_0220.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic455.jpg,data/processed/train/plastic/plastic_0221.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic424.jpg,data/processed/train/plastic/plastic_0222.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic87.jpg,data/processed/train/plastic/plastic_0223.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic372.jpg,data/processed/train/plastic/plastic_0224.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic328.jpg,data/processed/train/plastic/plastic_0225.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic319.jpg,data/processed/train/plastic/plastic_0226.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic38.jpg,data/processed/train/plastic/plastic_0227.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic481.jpg,data/processed/train/plastic/plastic_0228.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic62.jpg,data/processed/train/plastic/plastic_0229.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic94.jpg,data/processed/train/plastic/plastic_0230.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic80.jpg,data/processed/train/plastic/plastic_0231.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic224.jpg,data/processed/train/plastic/plastic_0232.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic368.jpg,data/processed/train/plastic/plastic_0233.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic383.jpg,data/processed/train/plastic/plastic_0234.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic263.jpg,data/processed/train/plastic/plastic_0235.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic18.jpg,data/processed/train/plastic/plastic_0236.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic434.jpg,data/processed/train/plastic/plastic_0237.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic362.jpg,data/processed/train/plastic/plastic_0238.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic58.jpg,data/processed/train/plastic/plastic_0239.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic257.jpg,data/processed/train/plastic/plastic_0240.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic365.jpg,data/processed/train/plastic/plastic_0241.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic427.jpg,data/processed/train/plastic/plastic_0242.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic201.jpg,data/processed/train/plastic/plastic_0243.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic438.jpg,data/processed/train/plastic/plastic_0244.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic350.jpg,data/processed/train/plastic/plastic_0245.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic139.jpg,data/processed/train/plastic/plastic_0246.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic203.jpg,data/processed/train/plastic/plastic_0247.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic460.jpg,data/processed/train/plastic/plastic_0248.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic375.jpg,data/processed/train/plastic/plastic_0249.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic357.jpg,data/processed/train/plastic/plastic_0250.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic127.jpg,data/processed/train/plastic/plastic_0251.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic145.jpg,data/processed/train/plastic/plastic_0252.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic212.jpg,data/processed/train/plastic/plastic_0253.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic42.jpg,data/processed/train/plastic/plastic_0254.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic26.jpg,data/processed/train/plastic/plastic_0255.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic404.jpg,data/processed/train/plastic/plastic_0256.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic199.jpg,data/processed/train/plastic/plastic_0257.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic371.jpg,data/processed/train/plastic/plastic_0258.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic22.jpg,data/processed/train/plastic/plastic_0259.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic220.jpg,data/processed/train/plastic/plastic_0260.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic154.jpg,data/processed/train/plastic/plastic_0261.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic446.jpg,data/processed/train/plastic/plastic_0262.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic478.jpg,data/processed/train/plastic/plastic_0263.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic447.jpg,data/processed/train/plastic/plastic_0264.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic98.jpg,data/processed/train/plastic/plastic_0265.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic151.jpg,data/processed/train/plastic/plastic_0266.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic214.jpg,data/processed/train/plastic/plastic_0267.jpg
train,plastic,data/raw/dataset-resized/plastic/plastic228.jpg,data/processed/train/plastic/plastic_0268.jpg
